Name,Rating,Genres,Platforms,ESRB,Rating_scaled,ESRB_cat,Genres_list,Platforms_list,db_id
Teenage Mutant Ninja Turtles: Shredder'S Revenge,4.08,"Action, Adventure, Arcade, Casual, Fighting, Indie","Playstation 5, Android, Linux, Pc, Playstation 4, Nintendo Switch, Ios, Xbox One, Xbox Series S/X",Everyone 10+,0.7018186298595754,2,"['action', 'adventure', 'arcade', 'casual', 'fighting', 'indie']","['playstation 5', 'android', 'linux', 'pc', 'playstation 4', 'nintendo switch', 'ios', 'xbox one', 'xbox series s/x']",1642
Ducktales: Remastered,3.77,"Adventure, Platformer","Playstation 3, Xbox 360, Wii U, Ios, Android, Xbox One, Pc",Everyone,0.2354939588565354,1,"['adventure', 'platformer']","['playstation 3', 'xbox 360', 'wii u', 'ios', 'android', 'xbox one', 'pc']",1643
Plants Vs. Zombies,4.25,"Strategy, Arcade, Puzzle","Android, Playstation 3, Xbox One, Nintendo Ds, Pc, Ios, Ps Vita, Xbox 360",Everyone 10+,0.9575450623451132,2,"['strategy', 'arcade', 'puzzle']","['android', 'playstation 3', 'xbox one', 'nintendo ds', 'pc', 'ios', 'ps vita', 'xbox 360']",1644
Planescape: Torment: Enhanced Edition,4.36,"Adventure, Rpg, Strategy","Xbox One, Nintendo Switch, Pc, Playstation 4, Android, Ios, Macos, Linux",Teen,1.1230151068945795,5,"['adventure', 'rpg', 'strategy']","['xbox one', 'nintendo switch', 'pc', 'playstation 4', 'android', 'ios', 'macos', 'linux']",1645
Lara Croft Go,3.69,"Adventure, Puzzle","Android, Linux, Macos, Pc, Ios, Playstation 4, Ps Vita",Everyone 10+,0.1151521082751056,2,"['adventure', 'puzzle']","['android', 'linux', 'macos', 'pc', 'ios', 'playstation 4', 'ps vita']",1646
Sniper: Ghost Warrior,2.98,"Action, Shooter","Playstation 3, Ios, Pc, Xbox 360, Android",Mature,-0.9528818156350825,3,"['action', 'shooter']","['playstation 3', 'ios', 'pc', 'xbox 360', 'android']",1647
Sonic Cd,3.66,"Action, Platformer","Pc, Ios, Playstation 3, Sega Cd, Xbox One, Xbox 360, Android",Everyone 10+,0.0700239143070698,2,"['action', 'platformer']","['pc', 'ios', 'playstation 3', 'sega cd', 'xbox one', 'xbox 360', 'android']",1648
Final Fantasy Ix,4.35,"Adventure, Rpg","Ios, Playstation 4, Playstation, Android, Nintendo Switch, Pc, Xbox One",Teen,1.1079723755718998,5,"['adventure', 'rpg']","['ios', 'playstation 4', 'playstation', 'android', 'nintendo switch', 'pc', 'xbox one']",1649
The Walking Dead: A New Frontier,3.62,"Action, Adventure","Pc, Ios, Nintendo Switch, Xbox One, Macos, Playstation 4, Android",Mature,0.0098529890163549,3,"['action', 'adventure']","['pc', 'ios', 'nintendo switch', 'xbox one', 'macos', 'playstation 4', 'android']",1650
World Of Tanks Blitz,2.76,"Action, Shooter, Adventure, Strategy, Massively Multiplayer","Android, Nintendo Switch, Macos, Ios, Pc",Teen,-1.2838219047340145,5,"['action', 'shooter', 'adventure', 'strategy', 'massively multiplayer']","['android', 'nintendo switch', 'macos', 'ios', 'pc']",1651
The Elder Scrolls: Legends,3.2,"Strategy, Card","Nintendo Switch, Ios, Pc, Macos, Android",Teen,-0.6219417265361505,5,"['strategy', 'card']","['nintendo switch', 'ios', 'pc', 'macos', 'android']",1652
Teslagrad,3.34,"Action, Adventure, Family, Indie, Puzzle, Platformer","Xbox One, Wii U, Android, Ps Vita, Playstation 4, Playstation 3, Nintendo Switch, Macos, Pc, Linux, Ios",Everyone,-0.4113434880186492,1,"['action', 'adventure', 'family', 'indie', 'puzzle', 'platformer']","['xbox one', 'wii u', 'android', 'ps vita', 'playstation 4', 'playstation 3', 'nintendo switch', 'macos', 'pc', 'linux', 'ios']",1653
Fifa 14,3.42,Sports,"Android, Ps Vita, Playstation 4, Psp, Playstation 3, Playstation 2, Xbox 360, Wii, Nintendo 3Ds, Nintendo Switch, Pc, Ios, Xbox One",Everyone,-0.2910016374372194,1,['sports'],"['android', 'ps vita', 'playstation 4', 'psp', 'playstation 3', 'playstation 2', 'xbox 360', 'wii', 'nintendo 3ds', 'nintendo switch', 'pc', 'ios', 'xbox one']",1654
Batman: The Telltale Series,3.75,Adventure,"Xbox 360, Playstation 3, Pc, Macos, Xbox One, Ios, Nintendo Switch, Playstation 4, Android",Mature,0.205408496211178,3,['adventure'],"['xbox 360', 'playstation 3', 'pc', 'macos', 'xbox one', 'ios', 'nintendo switch', 'playstation 4', 'android']",1655
Party Hard,3.51,"Action, Strategy, Arcade, Fighting, Indie","Xbox One, Playstation 4, Nintendo Switch, Pc, Macos, Linux, Android",Mature,-0.1556170555331112,3,"['action', 'strategy', 'arcade', 'fighting', 'indie']","['xbox one', 'playstation 4', 'nintendo switch', 'pc', 'macos', 'linux', 'android']",1656
Despotism 3K,3.34,"Strategy, Simulation, Indie","Nintendo Switch, Android, Pc, Ios",Mature,-0.4113434880186492,3,"['strategy', 'simulation', 'indie']","['nintendo switch', 'android', 'pc', 'ios']",1657
Back To Bed,2.82,"Action, Adventure, Strategy, Casual, Indie, Puzzle","Android, Playstation 4, Playstation 3, Wii U, Nintendo Switch, Linux, Macos, Pc, Ios",Everyone 10+,-1.193565516797942,2,"['action', 'adventure', 'strategy', 'casual', 'indie', 'puzzle']","['android', 'playstation 4', 'playstation 3', 'wii u', 'nintendo switch', 'linux', 'macos', 'pc', 'ios']",1658
Kingdom: Two Crowns,4.14,"Adventure, Rpg, Strategy, Simulation, Indie","Playstation 4, Nintendo Switch, Macos, Pc, Ios, Xbox One, Android",Everyone 10+,0.792075017795647,2,"['adventure', 'rpg', 'strategy', 'simulation', 'indie']","['playstation 4', 'nintendo switch', 'macos', 'pc', 'ios', 'xbox one', 'android']",1659
The Walking Dead: Michonne,3.34,"Action, Adventure","Android, Macos, Pc, Ios, Xbox 360, Xbox One, Playstation 3, Playstation 4",Mature,-0.4113434880186492,3,"['action', 'adventure']","['android', 'macos', 'pc', 'ios', 'xbox 360', 'xbox one', 'playstation 3', 'playstation 4']",1660
Door Kickers,3.8,"Action, Strategy, Simulation, Indie","Ios, Pc, Macos, Linux, Android",Teen,0.2806221528245712,5,"['action', 'strategy', 'simulation', 'indie']","['ios', 'pc', 'macos', 'linux', 'android']",1661
Poly Bridge,3.48,"Simulation, Indie, Puzzle","Nintendo Switch, Linux, Pc, Ios, Android, Macos",Everyone,-0.2007452495011471,1,"['simulation', 'indie', 'puzzle']","['nintendo switch', 'linux', 'pc', 'ios', 'android', 'macos']",1662
Lego Harry Potter: Years 5-7,3.7,Action,"Android, Macos, Pc, Wii, Xbox 360, Playstation 3, Nintendo 3Ds, Psp, Ps Vita, Nintendo Ds",Everyone 10+,0.1301948395977847,2,['action'],"['android', 'macos', 'pc', 'wii', 'xbox 360', 'playstation 3', 'nintendo 3ds', 'psp', 'ps vita', 'nintendo ds']",1663
Sonic Forces,2.82,"Action, Adventure, Platformer","Xbox One, Ios, Pc, Nintendo Switch, Playstation 4, Android",Everyone 10+,-1.193565516797942,2,"['action', 'adventure', 'platformer']","['xbox one', 'ios', 'pc', 'nintendo switch', 'playstation 4', 'android']",1664
Old Man'S Journey,3.57,"Action, Adventure, Casual, Indie, Puzzle","Nintendo Switch, Macos, Pc, Ios, Playstation 4, Xbox One, Android",Everyone,-0.0653606675970389,1,"['action', 'adventure', 'casual', 'indie', 'puzzle']","['nintendo switch', 'macos', 'pc', 'ios', 'playstation 4', 'xbox one', 'android']",1665
Botanicula,3.92,"Adventure, Casual, Family, Indie, Puzzle","Ios, Linux, Pc, Android, Macos",Everyone 10+,0.4611349286967159,2,"['adventure', 'casual', 'family', 'indie', 'puzzle']","['ios', 'linux', 'pc', 'android', 'macos']",1666
One Finger Death Punch,3.82,"Action, Arcade, Casual, Indie","Android, Ios, Pc",Teen,0.3107076154699287,5,"['action', 'arcade', 'casual', 'indie']","['android', 'ios', 'pc']",1667
Danganronpa: Trigger Happy Havoc,4.28,Adventure,"Pc, Macos, Linux, Psp, Ps Vita, Xbox One, Playstation 4, Android",Mature,1.0026732563131495,3,['adventure'],"['pc', 'macos', 'linux', 'psp', 'ps vita', 'xbox one', 'playstation 4', 'android']",1668
Battle Chasers: Nightwar,3.73,"Rpg, Strategy, Indie","Nintendo Switch, Playstation 4, Android, Xbox One, Macos, Linux, Ios, Pc",Teen,0.1753230335658205,5,"['rpg', 'strategy', 'indie']","['nintendo switch', 'playstation 4', 'android', 'xbox one', 'macos', 'linux', 'ios', 'pc']",1669
That'S You!,3.57,Casual,"Playstation 4, Android, Ios",Teen,-0.0653606675970389,5,['casual'],"['playstation 4', 'android', 'ios']",1670
Spongebob Squarepants: Battle For Bikini Bottom — Rehydrated,3.69,"Action, Adventure, Family, Platformer","Ios, Xbox One, Pc, Nintendo Switch, Playstation 4, Android",Everyone 10+,0.1151521082751056,2,"['action', 'adventure', 'family', 'platformer']","['ios', 'xbox one', 'pc', 'nintendo switch', 'playstation 4', 'android']",2579
Osmos,3.7,"Simulation, Arcade, Casual, Indie, Puzzle","Android, Ios, Pc, Macos, Linux",Everyone 10+,0.1301948395977847,2,"['simulation', 'arcade', 'casual', 'indie', 'puzzle']","['android', 'ios', 'pc', 'macos', 'linux']",1672
Nba 2K20,3.06,"Action, Simulation, Sports","Android, Playstation 4, Pc, Ios, Xbox One, Nintendo Switch",Everyone,-0.8325399650536527,1,"['action', 'simulation', 'sports']","['android', 'playstation 4', 'pc', 'ios', 'xbox one', 'nintendo switch']",1673
Geometry Dash,3.87,"Arcade, Casual, Indie","Ios, Pc, Macos, Android",Everyone,0.3859212720833226,1,"['arcade', 'casual', 'indie']","['ios', 'pc', 'macos', 'android']",1674
Cogs,2.73,"Casual, Family, Indie, Puzzle","Linux, Ios, Macos, Pc, Android",Everyone 10+,-1.3289500987020502,2,"['casual', 'family', 'indie', 'puzzle']","['linux', 'ios', 'macos', 'pc', 'android']",1675
Lego Star Wars: The Force Awakens,3.62,"Action, Adventure, Puzzle","Xbox One, Nintendo 3Ds, Wii U, Playstation 3, Playstation 4, Pc, Macos, Ps Vita, Xbox 360, Android, Ios",Everyone 10+,0.0098529890163549,2,"['action', 'adventure', 'puzzle']","['xbox one', 'nintendo 3ds', 'wii u', 'playstation 3', 'playstation 4', 'pc', 'macos', 'ps vita', 'xbox 360', 'android', 'ios']",1676
Retro City Rampage Dx,3.34,"Action, Adventure, Racing, Indie","Nintendo Switch, Psp, Playstation 4, Playstation 3, Ps Vita, Nintendo 3Ds, Xbox 360, Macos, Ios, Linux, Pc, Android",Teen,-0.4113434880186492,5,"['action', 'adventure', 'racing', 'indie']","['nintendo switch', 'psp', 'playstation 4', 'playstation 3', 'ps vita', 'nintendo 3ds', 'xbox 360', 'macos', 'ios', 'linux', 'pc', 'android']",1677
Absolute Drift,2.9,"Action, Sports, Racing, Indie","Ios, Pc, Macos, Linux, Android",Everyone,-1.0732236662165122,1,"['action', 'sports', 'racing', 'indie']","['ios', 'pc', 'macos', 'linux', 'android']",1678
Mcpixel,3.02,"Action, Adventure, Arcade, Indie, Puzzle","Ios, Macos, Pc, Android",Teen,-0.8927108903443676,5,"['action', 'adventure', 'arcade', 'indie', 'puzzle']","['ios', 'macos', 'pc', 'android']",1679
The Bard'S Tale,3.51,"Action, Rpg","Android, Playstation 2, Linux, Macos, Pc, Ios",Teen,-0.1556170555331112,5,"['action', 'rpg']","['android', 'playstation 2', 'linux', 'macos', 'pc', 'ios']",1680
The Silent Age,3.5,"Adventure, Indie, Puzzle","Android, Macos, Pc, Ios, Ps Vita",Teen,-0.1706597868557896,5,"['adventure', 'indie', 'puzzle']","['android', 'macos', 'pc', 'ios', 'ps vita']",1681
Ticket To Ride,3.56,"Strategy, Simulation, Board Games, Casual, Indie","Pc, Xbox One, Xbox 360, Playstation 4, Android, Macos, Ios",Everyone,-0.0804033989197173,1,"['strategy', 'simulation', 'board games', 'casual', 'indie']","['pc', 'xbox one', 'xbox 360', 'playstation 4', 'android', 'macos', 'ios']",1682
Need For Speed: Shift,3.56,Racing,"Android, Psp, Playstation 3, Pc, Xbox 360",Everyone,-0.0804033989197173,1,['racing'],"['android', 'psp', 'playstation 3', 'pc', 'xbox 360']",1683
Luftrausers,3.58,"Action, Simulation, Arcade, Indie","Ps Vita, Playstation 3, Ios, Pc, Linux, Android, Macos",Everyone 10+,-0.0503179362743599,2,"['action', 'simulation', 'arcade', 'indie']","['ps vita', 'playstation 3', 'ios', 'pc', 'linux', 'android', 'macos']",1684
Hello Neighbor,2.85,"Action, Adventure, Strategy, Indie, Puzzle","Android, Playstation 4, Pc, Xbox One, Ios, Nintendo Switch",Everyone 10+,-1.1484373228299054,2,"['action', 'adventure', 'strategy', 'indie', 'puzzle']","['android', 'playstation 4', 'pc', 'xbox one', 'ios', 'nintendo switch']",1685
Fearless Fantasy,1.88,"Action, Adventure, Rpg, Casual, Indie","Android, Pc, Ios",Everyone 10+,-2.6075822611297403,2,"['action', 'adventure', 'rpg', 'casual', 'indie']","['android', 'pc', 'ios']",1686
Skulls Of The Shogun,2.82,"Action, Strategy, Indie","Playstation 4, Xbox 360, Android, Pc, Linux, Macos",Teen,-1.193565516797942,5,"['action', 'strategy', 'indie']","['playstation 4', 'xbox 360', 'android', 'pc', 'linux', 'macos']",1687
I Am Bread,3.06,"Action, Adventure, Simulation, Indie","Xbox One, Android, Pc, Macos, Playstation 4, Ios",Everyone 10+,-0.8325399650536527,2,"['action', 'adventure', 'simulation', 'indie']","['xbox one', 'android', 'pc', 'macos', 'playstation 4', 'ios']",1688
Oddworld: Stranger'S Wrath,3.65,"Action, Shooter, Adventure, Strategy","Xbox, Android, Macos, Pc, Ios",Teen,0.0549811829843907,5,"['action', 'shooter', 'adventure', 'strategy']","['xbox', 'android', 'macos', 'pc', 'ios']",1689
"Cook, Serve, Delicious!",3.52,"Action, Strategy, Simulation, Indie","Pc, Macos, Android, Ios, Linux",Teen,-0.1405743242104322,5,"['action', 'strategy', 'simulation', 'indie']","['pc', 'macos', 'android', 'ios', 'linux']",2580
Knowledge Is Power,3.72,Family,"Playstation 4, Ios, Android",Teen,0.1602803022431421,5,['family'],"['playstation 4', 'ios', 'android']",1691
Neverwinter Nights: Enhanced Edition,4.08,Rpg,"Playstation 4, Xbox One, Nintendo Switch, Android, Pc, Macos, Linux",Everyone 10+,0.7018186298595754,2,['rpg'],"['playstation 4', 'xbox one', 'nintendo switch', 'android', 'pc', 'macos', 'linux']",1692
Yu-Gi-Oh! Master Duel,3.52,"Strategy, Simulation, Card","Android, Pc, Ios, Xbox One, Playstation 4",Teen,-0.1405743242104322,5,"['strategy', 'simulation', 'card']","['android', 'pc', 'ios', 'xbox one', 'playstation 4']",1693
Edge,3.61,"Action, Adventure, Arcade, Casual, Indie, Puzzle","Android, Psp, Linux, Macos, Pc, Ios, Nintendo 3Ds, Wii U, Playstation 3",Everyone,-0.005189742306324,1,"['action', 'adventure', 'arcade', 'casual', 'indie', 'puzzle']","['android', 'psp', 'linux', 'macos', 'pc', 'ios', 'nintendo 3ds', 'wii u', 'playstation 3']",1694
Chroma Squad,3.55,"Rpg, Strategy, Indie","Playstation 4, Xbox One, Nintendo Switch, Macos, Pc, Linux, Android, Ios",Teen,-0.0954461302423964,5,"['rpg', 'strategy', 'indie']","['playstation 4', 'xbox one', 'nintendo switch', 'macos', 'pc', 'linux', 'android', 'ios']",1695
Beholder 2,3.66,"Adventure, Strategy, Simulation, Indie","Nintendo Switch, Pc, Android, Ios, Xbox One, Playstation 4, Macos, Linux",Mature,0.0700239143070698,3,"['adventure', 'strategy', 'simulation', 'indie']","['nintendo switch', 'pc', 'android', 'ios', 'xbox one', 'playstation 4', 'macos', 'linux']",1696
Lego Jurassic World,3.72,"Action, Adventure, Family, Puzzle","Nintendo 3Ds, Wii U, Xbox 360, Playstation 4, Ps Vita, Xbox One, Ios, Pc, Macos, Nintendo Switch, Playstation 3, Android",Everyone 10+,0.1602803022431421,2,"['action', 'adventure', 'family', 'puzzle']","['nintendo 3ds', 'wii u', 'xbox 360', 'playstation 4', 'ps vita', 'xbox one', 'ios', 'pc', 'macos', 'nintendo switch', 'playstation 3', 'android']",1697
Hidden Folks,3.86,"Adventure, Casual, Family, Indie","Linux, Macos, Nintendo Switch, Pc, Android, Ios",Everyone,0.3708785407606436,1,"['adventure', 'casual', 'family', 'indie']","['linux', 'macos', 'nintendo switch', 'pc', 'android', 'ios']",1698
Doom,4.38,"Action, Shooter","Android, Xbox One, Pc, Linux, Nintendo Switch, Xbox 360, Playstation 3, Playstation 4, Game Boy Advance, Playstation, Snes, Sega Saturn, 3Do, Jaguar, Sega 32X",Mature,1.1531005695399363,3,"['action', 'shooter']","['android', 'xbox one', 'pc', 'linux', 'nintendo switch', 'xbox 360', 'playstation 3', 'playstation 4', 'game boy advance', 'playstation', 'snes', 'sega saturn', '3do', 'jaguar', 'sega 32x']",1699
Cultist Simulator,3.47,"Rpg, Simulation, Card, Indie","Nintendo Switch, Linux, Macos, Pc, Ios, Android",Teen,-0.2157879808238255,5,"['rpg', 'simulation', 'card', 'indie']","['nintendo switch', 'linux', 'macos', 'pc', 'ios', 'android']",1700
Human Resource Machine,4.01,"Simulation, Casual, Educational, Indie, Puzzle","Android, Wii U, Linux, Macos, Pc, Ios, Ps Vita, Nintendo Switch",Everyone 10+,0.596519510600824,2,"['simulation', 'casual', 'educational', 'indie', 'puzzle']","['android', 'wii u', 'linux', 'macos', 'pc', 'ios', 'ps vita', 'nintendo switch']",1701
Flight Of The Amazon Queen,2.36,"Adventure, Puzzle","Commodore / Amiga, Classic Macintosh, Pc, Ios, Macos, Android",Everyone 10+,-1.8855311576411624,2,"['adventure', 'puzzle']","['commodore / amiga', 'classic macintosh', 'pc', 'ios', 'macos', 'android']",1702
Steins;Gate,4.38,"Adventure, Rpg","Ps Vita, Psp, Playstation 3, Pc, Ios, Xbox 360, Android",Mature,1.1531005695399363,3,"['adventure', 'rpg']","['ps vita', 'psp', 'playstation 3', 'pc', 'ios', 'xbox 360', 'android']",1703
Evoland 2,3.67,"Action, Adventure, Rpg, Arcade, Indie","Android, Macos, Pc, Ios",Everyone 10+,0.0850666456297482,2,"['action', 'adventure', 'rpg', 'arcade', 'indie']","['android', 'macos', 'pc', 'ios']",1704
Sonic & Sega All-Stars Racing,3.69,Racing,"Playstation 3, Xbox 360, Android, Ios, Pc, Nintendo Ds, Wii",Everyone 10+,0.1151521082751056,2,['racing'],"['playstation 3', 'xbox 360', 'android', 'ios', 'pc', 'nintendo ds', 'wii']",1705
Batman: The Enemy Within,3.85,"Action, Adventure","Playstation 4, Nintendo Switch, Macos, Pc, Ios, Android, Xbox One",Mature,0.3558358094379651,3,"['action', 'adventure']","['playstation 4', 'nintendo switch', 'macos', 'pc', 'ios', 'android', 'xbox one']",1706
Runescape,3.46,"Adventure, Rpg, Massively Multiplayer","Android, Pc, Ios",Teen,-0.2308307121465045,5,"['adventure', 'rpg', 'massively multiplayer']","['android', 'pc', 'ios']",1707
Anomaly Korea,2.48,"Action, Strategy, Arcade","Ios, Android, Pc, Linux, Macos",Teen,-1.7050183817690177,5,"['action', 'strategy', 'arcade']","['ios', 'android', 'pc', 'linux', 'macos']",1708
Cat Quest,3.79,"Action, Adventure, Rpg, Indie","Macos, Pc, Ios, Nintendo Switch, Playstation 4, Android",Everyone 10+,0.2655794215018928,2,"['action', 'adventure', 'rpg', 'indie']","['macos', 'pc', 'ios', 'nintendo switch', 'playstation 4', 'android']",1709
Bridge Constructor Portal,3.63,"Strategy, Simulation, Puzzle","Playstation 4, Xbox One, Nintendo Switch, Linux, Pc, Macos, Android, Ios",Everyone 10+,0.0248957203390333,2,"['strategy', 'simulation', 'puzzle']","['playstation 4', 'xbox one', 'nintendo switch', 'linux', 'pc', 'macos', 'android', 'ios']",1710
Morphopolis,2.6,"Action, Adventure, Rpg, Strategy, Simulation, Sports, Racing, Casual, Indie, Puzzle","Android, Ios, Pc",Everyone 10+,-1.5245056058968731,2,"['action', 'adventure', 'rpg', 'strategy', 'simulation', 'sports', 'racing', 'casual', 'indie', 'puzzle']","['android', 'ios', 'pc']",1711
Pac-Man Championship Edition Dx+,3.79,"Action, Arcade, Puzzle","Xbox 360, Ios, Pc, Playstation 3, Android",Everyone,0.2655794215018928,1,"['action', 'arcade', 'puzzle']","['xbox 360', 'ios', 'pc', 'playstation 3', 'android']",1712
Counterspy,3.21,"Action, Shooter, Arcade, Casual","Playstation 3, Ps Vita, Playstation 4, Android, Ios",Teen,-0.6068989952134722,5,"['action', 'shooter', 'arcade', 'casual']","['playstation 3', 'ps vita', 'playstation 4', 'android', 'ios']",1713
Efootball Pes 2020,3.22,Sports,"Ios, Android, Pc, Playstation 4",Everyone 10+,-0.5918562638907932,2,['sports'],"['ios', 'android', 'pc', 'playstation 4']",1714
Dandara,3.31,"Action, Adventure, Indie, Platformer","Nintendo Switch, Macos, Pc, Ios, Xbox One, Android, Playstation 4, Linux",Teen,-0.456471681986685,5,"['action', 'adventure', 'indie', 'platformer']","['nintendo switch', 'macos', 'pc', 'ios', 'xbox one', 'android', 'playstation 4', 'linux']",1715
Bad North,3.64,"Action, Strategy, Simulation, Indie","Nintendo Switch, Playstation 4, Ios, Xbox One, Android, Pc, Macos",Teen,0.0399384516617124,5,"['action', 'strategy', 'simulation', 'indie']","['nintendo switch', 'playstation 4', 'ios', 'xbox one', 'android', 'pc', 'macos']",1716
