Name,Rating,Genres,Platforms,ESRB,Rating_scaled,ESRB_cat,Genre_Action,Genre_Adventure,Genre_Arcade,Genre_Board Games,Genre_Card,Genre_Casual,Genre_Educational,Genre_Family,Genre_Fighting,Genre_Indie,Genre_Massively Multiplayer,Genre_Platformer,Genre_Puzzle,Genre_Racing,Genre_Rpg,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Platform_3Do,Platform_Android,Platform_Apple Ii,Platform_Atari 2600,Platform_Atari 5200,Platform_Atari 8-Bit,Platform_Atari St,Platform_Classic Macintosh,Platform_Commodore / Amiga,Platform_Dreamcast,Platform_Game Boy,Platform_Game Boy Advance,Platform_Game Boy Color,Platform_Game Gear,Platform_Gamecube,Platform_Genesis,Platform_Ios,Platform_Jaguar,Platform_Linux,Platform_Macos,Platform_Neo Geo,Platform_Nes,Platform_Nintendo 3Ds,Platform_Nintendo 64,Platform_Nintendo Ds,Platform_Nintendo Dsi,Platform_Nintendo Switch,Platform_Pc,Platform_Playstation,Platform_Playstation 2,Platform_Playstation 3,Platform_Playstation 4,Platform_Playstation 5,Platform_Ps Vita,Platform_Psp,Platform_Sega 32X,Platform_Sega Cd,Platform_Sega Master System,Platform_Sega Saturn,Platform_Snes,Platform_Web,Platform_Wii,Platform_Wii U,Platform_Xbox,Platform_Xbox 360,Platform_Xbox One,Platform_Xbox Series S/X,Cluster,db_id
Lego Harry Potter: Years 5-7,3.7,Action,"Android, Macos, Pc, Wii, Xbox 360, Playstation 3, Nintendo 3Ds, Psp, Ps Vita, Nintendo Ds",Everyone 10+,0.1301948395977847,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1663
Sonic Forces,2.82,"Action, Adventure, Platformer","Xbox One, Ios, Pc, Nintendo Switch, Playstation 4, Android",Everyone 10+,-1.193565516797942,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1664
Old Man'S Journey,3.57,"Action, Adventure, Casual, Indie, Puzzle","Nintendo Switch, Macos, Pc, Ios, Playstation 4, Xbox One, Android",Everyone,-0.0653606675970389,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1665
Botanicula,3.92,"Adventure, Casual, Family, Indie, Puzzle","Ios, Linux, Pc, Android, Macos",Everyone 10+,0.4611349286967159,2,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666
One Finger Death Punch,3.82,"Action, Arcade, Casual, Indie","Android, Ios, Pc",Teen,0.3107076154699287,5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1667
Danganronpa: Trigger Happy Havoc,4.28,Adventure,"Pc, Macos, Linux, Psp, Ps Vita, Xbox One, Playstation 4, Android",Mature,1.0026732563131495,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1668
Battle Chasers: Nightwar,3.73,"Rpg, Strategy, Indie","Nintendo Switch, Playstation 4, Android, Xbox One, Macos, Linux, Ios, Pc",Teen,0.1753230335658205,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1669
That'S You!,3.57,Casual,"Playstation 4, Android, Ios",Teen,-0.0653606675970389,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1670
Spongebob Squarepants: Battle For Bikini Bottom — Rehydrated,3.69,"Action, Adventure, Family, Platformer","Ios, Xbox One, Pc, Nintendo Switch, Playstation 4, Android",Everyone 10+,0.1151521082751056,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2579
Osmos,3.7,"Simulation, Arcade, Casual, Indie, Puzzle","Android, Ios, Pc, Macos, Linux",Everyone 10+,0.1301948395977847,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672
Nba 2K20,3.06,"Action, Simulation, Sports","Android, Playstation 4, Pc, Ios, Xbox One, Nintendo Switch",Everyone,-0.8325399650536527,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1673
Geometry Dash,3.87,"Arcade, Casual, Indie","Ios, Pc, Macos, Android",Everyone,0.3859212720833226,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674
Cogs,2.73,"Casual, Family, Indie, Puzzle","Linux, Ios, Macos, Pc, Android",Everyone 10+,-1.3289500987020502,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675
Lego Star Wars: The Force Awakens,3.62,"Action, Adventure, Puzzle","Xbox One, Nintendo 3Ds, Wii U, Playstation 3, Playstation 4, Pc, Macos, Ps Vita, Xbox 360, Android, Ios",Everyone 10+,0.0098529890163549,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1676
Retro City Rampage Dx,3.34,"Action, Adventure, Racing, Indie","Nintendo Switch, Psp, Playstation 4, Playstation 3, Ps Vita, Nintendo 3Ds, Xbox 360, Macos, Ios, Linux, Pc, Android",Teen,-0.4113434880186492,5,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1677
Absolute Drift,2.9,"Action, Sports, Racing, Indie","Ios, Pc, Macos, Linux, Android",Everyone,-1.0732236662165122,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678
Mcpixel,3.02,"Action, Adventure, Arcade, Indie, Puzzle","Ios, Macos, Pc, Android",Teen,-0.8927108903443676,5,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1679
The Bard'S Tale,3.51,"Action, Rpg","Android, Playstation 2, Linux, Macos, Pc, Ios",Teen,-0.1556170555331112,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1680
The Silent Age,3.5,"Adventure, Indie, Puzzle","Android, Macos, Pc, Ios, Ps Vita",Teen,-0.1706597868557896,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1681
Ticket To Ride,3.56,"Strategy, Simulation, Board Games, Casual, Indie","Pc, Xbox One, Xbox 360, Playstation 4, Android, Macos, Ios",Everyone,-0.0804033989197173,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1682
Need For Speed: Shift,3.56,Racing,"Android, Psp, Playstation 3, Pc, Xbox 360",Everyone,-0.0804033989197173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1683
Luftrausers,3.58,"Action, Simulation, Arcade, Indie","Ps Vita, Playstation 3, Ios, Pc, Linux, Android, Macos",Everyone 10+,-0.0503179362743599,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684
Hello Neighbor,2.85,"Action, Adventure, Strategy, Indie, Puzzle","Android, Playstation 4, Pc, Xbox One, Ios, Nintendo Switch",Everyone 10+,-1.1484373228299054,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1685
Fearless Fantasy,1.88,"Action, Adventure, Rpg, Casual, Indie","Android, Pc, Ios",Everyone 10+,-2.6075822611297403,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686
Skulls Of The Shogun,2.82,"Action, Strategy, Indie","Playstation 4, Xbox 360, Android, Pc, Linux, Macos",Teen,-1.193565516797942,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1687
I Am Bread,3.06,"Action, Adventure, Simulation, Indie","Xbox One, Android, Pc, Macos, Playstation 4, Ios",Everyone 10+,-0.8325399650536527,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1688
Oddworld: Stranger'S Wrath,3.65,"Action, Shooter, Adventure, Strategy","Xbox, Android, Macos, Pc, Ios",Teen,0.0549811829843907,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1689
"Cook, Serve, Delicious!",3.52,"Action, Strategy, Simulation, Indie","Pc, Macos, Android, Ios, Linux",Teen,-0.1405743242104322,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2580
Knowledge Is Power,3.72,Family,"Playstation 4, Ios, Android",Teen,0.1602803022431421,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1691
Neverwinter Nights: Enhanced Edition,4.08,Rpg,"Playstation 4, Xbox One, Nintendo Switch, Android, Pc, Macos, Linux",Everyone 10+,0.7018186298595754,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1692
Yu-Gi-Oh! Master Duel,3.52,"Strategy, Simulation, Card","Android, Pc, Ios, Xbox One, Playstation 4",Teen,-0.1405743242104322,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1693
Edge,3.61,"Action, Adventure, Arcade, Casual, Indie, Puzzle","Android, Psp, Linux, Macos, Pc, Ios, Nintendo 3Ds, Wii U, Playstation 3",Everyone,-0.005189742306324,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1694
Chroma Squad,3.55,"Rpg, Strategy, Indie","Playstation 4, Xbox One, Nintendo Switch, Macos, Pc, Linux, Android, Ios",Teen,-0.0954461302423964,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1695
Beholder 2,3.66,"Adventure, Strategy, Simulation, Indie","Nintendo Switch, Pc, Android, Ios, Xbox One, Playstation 4, Macos, Linux",Mature,0.0700239143070698,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1696
Lego Jurassic World,3.72,"Action, Adventure, Family, Puzzle","Nintendo 3Ds, Wii U, Xbox 360, Playstation 4, Ps Vita, Xbox One, Ios, Pc, Macos, Nintendo Switch, Playstation 3, Android",Everyone 10+,0.1602803022431421,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1697
Hidden Folks,3.86,"Adventure, Casual, Family, Indie","Linux, Macos, Nintendo Switch, Pc, Android, Ios",Everyone,0.3708785407606436,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698
Doom,4.38,"Action, Shooter","Android, Xbox One, Pc, Linux, Nintendo Switch, Xbox 360, Playstation 3, Playstation 4, Game Boy Advance, Playstation, Snes, Sega Saturn, 3Do, Jaguar, Sega 32X",Mature,1.1531005695399363,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1699
Cultist Simulator,3.47,"Rpg, Simulation, Card, Indie","Nintendo Switch, Linux, Macos, Pc, Ios, Android",Teen,-0.2157879808238255,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1700
Human Resource Machine,4.01,"Simulation, Casual, Educational, Indie, Puzzle","Android, Wii U, Linux, Macos, Pc, Ios, Ps Vita, Nintendo Switch",Everyone 10+,0.596519510600824,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1701
Flight Of The Amazon Queen,2.36,"Adventure, Puzzle","Commodore / Amiga, Classic Macintosh, Pc, Ios, Macos, Android",Everyone 10+,-1.8855311576411624,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702
